timestamp,low,high,open,close,volume
2026-02-20 09:15:00,68080.19,68164.48,68102.92,68080.83,12.04849011
2026-02-20 09:20:00,68078.03,68175.14,68080.83,68129.05,12.04350975
2026-02-20 09:25:00,68110.29,68179.51,68134.01,68172.13,12.33052513
2026-02-20 09:30:00,68092.22,68206.05,68172.13,68119.31,24.75739072
2026-02-20 09:35:00,68098.24,68178.0,68122.32,68127.99,9.74417785
2026-02-20 09:40:00,68097.27,68148.91,68127.98,68111.96,10.82288423
2026-02-20 09:45:00,68100.01,68148.61,68111.96,68124.99,6.6172254
2026-02-20 09:50:00,68121.0,68172.9,68124.99,68156.8,13.987098
2026-02-20 09:55:00,68155.23,68208.25,68157.51,68190.89,19.03098312
2026-02-20 10:00:00,68146.52,68210.99,68190.89,68162.93,15.93911905
2026-02-20 10:05:00,68142.26,68294.86,68162.94,68196.0,31.45241846
2026-02-20 10:10:00,68071.13,68229.45,68194.01,68156.0,33.03305377
2026-02-20 10:15:00,68156.0,68229.46,68156.0,68214.38,16.59385763
2026-02-20 10:20:00,68098.98,68225.0,68213.99,68115.54,29.60159597
2026-02-20 10:25:00,68115.55,68270.93,68115.55,68234.01,28.34951329
2026-02-20 10:30:00,68204.32,68270.93,68234.01,68208.66,18.92534503
2026-02-20 10:35:00,68176.69,68221.92,68208.66,68203.42,13.98506565
2026-02-20 10:40:00,68123.13,68203.48,68203.48,68134.16,17.27888487
2026-02-20 10:45:00,67991.91,68166.27,68134.88,68023.66,36.82345652
2026-02-20 10:50:00,67946.72,68063.57,68023.67,67962.99,35.77641994
2026-02-20 10:55:00,67843.88,68018.34,67962.99,67924.64,78.80654578
2026-02-20 11:00:00,67871.31,67942.94,67927.86,67896.68,40.07835285
2026-02-20 11:05:00,67893.93,67955.0,67896.68,67934.32,18.36270807
2026-02-20 11:10:00,67756.36,67959.95,67934.32,67842.03,33.5375453
2026-02-20 11:15:00,67760.0,67849.99,67842.03,67813.06,30.00086121
2026-02-20 11:20:00,67773.31,67831.27,67813.06,67786.63,16.32690311
2026-02-20 11:25:00,67770.41,67866.92,67786.63,67852.4,9.25616357
2026-02-20 11:30:00,67775.36,67869.65,67852.47,67794.77,10.39755641
2026-02-20 11:35:00,67650.0,67802.3,67794.77,67686.58,39.54641386
2026-02-20 11:40:00,67401.75,67706.0,67686.85,67433.48,100.46104914
2026-02-20 11:45:00,67381.24,67516.93,67428.02,67458.0,41.42572214
2026-02-20 11:50:00,67457.99,67594.52,67457.99,67481.15,50.63254303
2026-02-20 11:55:00,67257.38,67483.35,67481.14,67303.5,61.23359675
2026-02-20 12:00:00,67250.0,67414.0,67301.25,67366.4,41.56202904
2026-02-20 12:05:00,67343.5,67408.99,67366.39,67400.06,37.62661009
2026-02-20 12:10:00,67398.0,67481.83,67400.06,67461.29,25.60252745
2026-02-20 12:15:00,67298.28,67505.62,67461.29,67316.18,27.28227181
2026-02-20 12:20:00,67302.05,67419.43,67309.58,67415.04,20.8537768
2026-02-20 12:25:00,67253.03,67434.52,67415.05,67305.32,26.777068
2026-02-20 12:30:00,67281.55,67379.13,67305.31,67373.19,13.25197884
2026-02-20 12:35:00,67354.82,67451.86,67373.18,67388.05,19.5418935
2026-02-20 12:40:00,67385.98,67494.47,67390.2,67454.03,13.29429975
2026-02-20 12:45:00,67436.47,67490.54,67454.03,67476.95,13.98347177
2026-02-20 12:50:00,67449.08,67587.36,67476.94,67460.99,33.99477805
2026-02-20 12:55:00,67446.21,67524.47,67458.02,67521.23,15.24508318
2026-02-20 13:00:00,67038.33,67520.7,67520.7,67215.36,83.74055689
2026-02-20 13:05:00,67105.73,67244.32,67214.99,67229.97,40.58558797
2026-02-20 13:10:00,67097.67,67257.89,67229.97,67113.55,42.351409
2026-02-20 13:15:00,67098.0,67229.73,67113.55,67204.91,27.39211436
2026-02-20 13:20:00,66964.64,67207.56,67207.56,66993.69,36.37455773
2026-02-20 13:25:00,66970.28,67200.0,66993.68,67184.01,37.33931392
2026-02-20 13:30:00,66813.27,67192.7,67184.01,66864.72,57.29897263
2026-02-20 13:35:00,66456.73,66906.19,66864.72,66520.74,154.54699676
2026-02-20 13:40:00,66427.23,66625.0,66520.63,66613.04,105.13558273
2026-02-20 13:45:00,66600.84,66779.11,66613.04,66770.48,38.68468733
2026-02-20 13:50:00,66702.66,66933.7,66772.9,66933.68,58.34911727
2026-02-20 13:55:00,66700.01,66939.66,66933.68,66791.43,129.48490678
2026-02-20 14:00:00,66751.63,66906.24,66791.43,66858.01,25.2257821
2026-02-20 14:05:00,66854.25,66986.19,66858.01,66969.28,45.24582493
2026-02-20 14:10:00,66845.78,66978.74,66969.29,66916.86,45.34558607
2026-02-20 14:15:00,66764.04,66973.84,66916.87,66780.51,66.39228692
2026-02-20 14:20:00,66644.23,66981.58,66777.85,66929.47,65.56713711
2026-02-20 14:25:00,66928.0,67079.73,66929.47,66991.19,53.95901165
2026-02-20 14:30:00,66838.33,67200.0,66991.18,67029.7,115.72345543
2026-02-20 14:35:00,67011.75,67310.99,67029.7,67098.46,94.94425832
2026-02-20 14:40:00,67000.47,67254.98,67102.23,67054.69,70.39948088
2026-02-20 14:45:00,66850.01,67068.29,67059.77,66950.01,63.24379126
2026-02-20 14:50:00,66913.48,67156.93,66950.11,67056.98,77.2276397
2026-02-20 14:55:00,67011.75,67111.88,67056.98,67066.99,80.01562873
2026-02-20 15:00:00,67049.46,68069.75,67059.01,67415.11,253.99509917
2026-02-20 15:05:00,67083.37,67468.32,67415.1,67353.02,205.8604746
2026-02-20 15:10:00,66852.02,67445.99,67353.02,66872.26,122.14655228
2026-02-20 15:15:00,66529.5,67166.31,66876.03,67083.14,148.87975728
2026-02-20 15:20:00,67076.3,67458.0,67079.62,67286.05,114.89216505
2026-02-20 15:25:00,67255.59,67563.95,67279.43,67437.66,99.75487364
2026-02-20 15:30:00,66977.82,67456.61,67436.13,67019.59,103.96671801
2026-02-20 15:35:00,66917.62,67196.55,67019.59,67119.34,101.91329473
2026-02-20 15:40:00,66936.79,67232.31,67124.61,67220.25,74.07506973
2026-02-20 15:45:00,67134.77,67367.17,67220.25,67268.12,75.22517425
2026-02-20 15:50:00,67167.19,67400.0,67268.11,67383.99,90.58554278
2026-02-20 15:55:00,67381.21,67668.04,67383.99,67578.79,152.47677045
2026-02-20 16:00:00,67493.4,67783.44,67578.79,67731.99,100.52075085
2026-02-20 16:05:00,67646.01,67799.0,67731.99,67728.73,79.35751759
2026-02-20 16:10:00,67607.48,67797.0,67728.06,67728.05,87.67305372
2026-02-20 16:15:00,67555.01,67788.37,67728.05,67618.72,46.37771753
2026-02-20 16:20:00,67536.0,67921.16,67622.3,67829.97,111.88374633
2026-02-20 16:25:00,67128.69,67826.53,67826.53,67313.98,229.57840774
2026-02-20 16:30:00,67279.43,67436.88,67313.99,67384.37,49.45467335
2026-02-20 16:35:00,67358.59,67515.85,67388.75,67502.62,36.87955178
2026-02-20 16:40:00,67361.62,67509.86,67508.06,67482.01,33.71751234
2026-02-20 16:45:00,67473.43,67694.57,67482.01,67641.35,47.00958783
2026-02-20 16:50:00,67573.01,67720.5,67641.35,67689.86,46.98447079
2026-02-20 16:55:00,67658.0,67904.0,67687.73,67786.99,108.42457477
2026-02-20 17:00:00,67658.0,67785.67,67785.67,67680.0,57.2803834
2026-02-20 17:05:00,67252.8,67722.18,67682.81,67304.96,103.28692784
2026-02-20 17:10:00,67050.0,67313.0,67305.81,67065.61,76.04803666
2026-02-20 17:15:00,67045.0,67241.73,67060.5,67118.57,51.17736064
2026-02-20 17:20:00,66984.19,67143.7,67118.56,67079.73,48.66036738
2026-02-20 17:25:00,66995.0,67161.99,67083.38,67010.3,119.73746509
2026-02-20 17:30:00,66975.12,67181.4,67014.72,67018.3,73.93859733
2026-02-20 17:35:00,66938.32,67301.49,67018.3,67288.41,87.05121465
2026-02-20 17:40:00,67181.71,67298.36,67288.4,67220.34,54.76601312
2026-02-20 17:45:00,67072.06,67507.92,67220.34,67506.56,504.31268186
2026-02-20 17:50:00,67430.23,67667.1,67500.31,67570.01,79.89566838
2026-02-20 17:55:00,67417.48,67630.02,67572.31,67602.07,133.34570272
2026-02-20 18:00:00,67465.18,67695.95,67602.07,67630.03,56.68305735
2026-02-20 18:05:00,67565.61,67780.0,67627.04,67575.82,70.75893925
2026-02-20 18:10:00,67508.0,67584.79,67575.82,67561.03,31.88063269
2026-02-20 18:15:00,67479.24,67602.32,67564.62,67531.42,29.83729237
2026-02-20 18:20:00,67441.54,67659.04,67531.42,67564.0,70.49434335
2026-02-20 18:25:00,67434.3,67689.79,67568.39,67650.01,65.42235947
2026-02-20 18:30:00,67526.46,68000.0,67649.02,67870.03,178.71136259
2026-02-20 18:35:00,67500.0,67870.03,67870.03,67698.24,106.37278036
2026-02-20 18:40:00,67681.79,67888.0,67703.77,67782.0,61.2669642
2026-02-20 18:45:00,67752.38,67924.09,67782.0,67778.23,53.92669075
2026-02-20 18:50:00,67667.74,67894.67,67778.22,67822.31,85.40871059
2026-02-20 18:55:00,67800.32,67974.01,67822.31,67917.99,56.97599719
2026-02-20 19:00:00,67694.13,67996.59,67917.99,67704.24,59.69261462
2026-02-20 19:05:00,67679.05,67843.6,67695.02,67788.36,50.85397421
2026-02-20 19:10:00,67661.01,67810.99,67788.37,67700.23,27.39553449
2026-02-20 19:15:00,67671.51,67758.21,67700.23,67712.23,21.84903828
2026-02-20 19:20:00,67661.68,67788.02,67712.22,67719.23,24.17826016
2026-02-20 19:25:00,67544.6,67724.28,67719.23,67613.45,53.06847085
2026-02-20 19:30:00,67606.4,67798.71,67606.4,67771.92,34.26183866
2026-02-20 19:35:00,67750.68,67836.91,67771.92,67750.68,31.86927058
2026-02-20 19:40:00,67530.11,67773.01,67750.67,67606.78,53.83118616
2026-02-20 19:45:00,67543.25,67632.26,67606.78,67573.48,31.72656052
2026-02-20 19:50:00,67561.7,67700.59,67573.47,67637.57,30.23387305
2026-02-20 19:55:00,67576.65,67680.23,67637.56,67625.99,71.92696866
2026-02-20 20:00:00,67611.19,67717.52,67625.98,67675.03,16.95022247
2026-02-20 20:05:00,67675.04,67826.36,67675.04,67751.97,29.03413066
2026-02-20 20:10:00,67675.27,67818.99,67751.98,67795.95,35.6049844
2026-02-20 20:15:00,67676.6,67795.95,67795.95,67726.96,21.36132462
2026-02-20 20:20:00,67561.41,67730.28,67726.95,67648.01,38.61071673
2026-02-20 20:25:00,67552.92,67666.22,67648.01,67570.63,26.87690281
2026-02-20 20:30:00,67500.0,67622.48,67570.62,67556.01,39.07954034
2026-02-20 20:35:00,67555.33,67671.5,67556.02,67663.7,17.36767289
2026-02-20 20:40:00,67639.33,67719.58,67663.7,67717.47,15.65887705
2026-02-20 20:45:00,67679.04,67754.79,67717.46,67679.87,22.83023643
2026-02-20 20:50:00,67614.0,67709.21,67679.87,67667.74,17.41473558
2026-02-20 20:55:00,67667.74,67749.71,67667.74,67733.36,48.58136677
2026-02-20 21:00:00,67645.11,67794.61,67730.14,67645.11,53.32145585
2026-02-20 21:05:00,67607.43,67783.07,67645.12,67752.13,29.0219241
2026-02-20 21:10:00,67662.0,67772.0,67752.13,67697.89,19.26024672
2026-02-20 21:15:00,67636.01,67712.8,67698.01,67712.8,12.76841416
2026-02-20 21:20:00,67666.0,67712.12,67712.07,67695.62,22.37101072
2026-02-20 21:25:00,67694.32,67731.17,67695.62,67716.47,14.01186969
2026-02-20 21:30:00,67672.12,67745.31,67716.46,67709.2,14.57968499
2026-02-20 21:35:00,67705.45,67800.0,67705.45,67769.53,13.78895552
2026-02-20 21:40:00,67736.08,67816.88,67769.76,67736.09,22.08466401
2026-02-20 21:45:00,67696.01,67781.02,67736.09,67775.0,9.59700065
2026-02-20 21:50:00,67756.47,67797.38,67775.0,67773.29,12.32042071
2026-02-20 21:55:00,67769.83,67816.99,67770.33,67799.68,17.01430629
2026-02-20 22:00:00,67704.02,67802.79,67799.67,67757.19,10.36569139
2026-02-20 22:05:00,67690.36,67772.33,67757.2,67716.75,16.87032571
2026-02-20 22:10:00,67611.19,67716.75,67716.75,67633.63,14.87893553
2026-02-20 22:15:00,67633.63,67760.92,67633.63,67747.17,15.7647407
2026-02-20 22:20:00,67706.0,67970.0,67747.17,67946.59,23.45794674
2026-02-20 22:25:00,67801.54,67979.99,67946.59,67912.77,34.26642151
2026-02-20 22:30:00,67860.98,68086.19,67912.76,67961.99,47.15010628
2026-02-20 22:35:00,67896.85,68029.92,67961.99,67994.71,21.81779789
2026-02-20 22:40:00,67892.95,68027.45,67994.7,67935.41,32.48655494
2026-02-20 22:45:00,67896.34,68013.45,67935.4,67992.91,11.82302986
2026-02-20 22:50:00,67969.58,68075.02,67992.91,68029.64,8.7350424
2026-02-20 22:55:00,67978.35,68084.38,68028.45,68052.28,17.29978072
2026-02-20 23:00:00,68026.01,68148.25,68052.28,68091.99,40.84282089
2026-02-20 23:05:00,67996.21,68207.44,68092.0,68048.5,38.43008344
2026-02-20 23:10:00,67986.04,68128.41,68048.49,67999.48,18.05964448
2026-02-20 23:15:00,67926.79,68007.95,67999.49,67964.01,13.0739618
2026-02-20 23:20:00,67940.62,68022.02,67964.01,67942.99,12.63665365
2026-02-20 23:25:00,67942.99,68041.3,67942.99,67966.01,17.08123095
2026-02-20 23:30:00,67930.0,68008.0,67966.0,67946.0,7.81272052
2026-02-20 23:35:00,67878.85,68010.52,67946.0,67878.86,25.12599609
2026-02-20 23:40:00,67878.86,67942.94,67878.86,67938.43,7.57922605
2026-02-20 23:45:00,67935.4,67993.98,67943.98,67935.4,10.66834261
2026-02-20 23:50:00,67929.24,67984.41,67931.64,67984.41,12.00560476
2026-02-20 23:55:00,67984.31,68007.99,67988.17,67984.42,11.77154282
2026-02-21 00:00:00,67935.04,68025.87,67984.42,67976.0,17.84524787
2026-02-21 00:05:00,67907.05,67977.37,67975.21,67949.99,13.87833085
2026-02-21 00:10:00,67946.72,68017.42,67948.98,67982.01,12.30373091
2026-02-21 00:15:00,67911.17,67989.07,67982.01,67922.48,14.60332874
2026-02-21 00:20:00,67909.01,67965.0,67922.48,67925.62,21.76997925
2026-02-21 00:25:00,67854.02,67928.22,67925.61,67896.04,24.79947781
2026-02-21 00:30:00,67852.47,67918.0,67896.04,67861.99,25.38137078
2026-02-21 00:35:00,67833.41,67892.0,67861.99,67880.14,8.82666317
2026-02-21 00:40:00,67814.77,67889.51,67880.14,67814.77,6.24939322
2026-02-21 00:45:00,67758.19,67837.37,67814.77,67837.37,16.66535894
2026-02-21 00:50:00,67792.0,67844.64,67837.37,67844.63,4.31956046
2026-02-21 00:55:00,67786.44,67843.62,67843.62,67811.76,4.30728011
2026-02-21 01:00:00,67800.0,67888.0,67811.76,67859.06,4.11816674
2026-02-21 01:05:00,67823.33,67911.48,67859.07,67890.16,41.92719107
2026-02-21 01:10:00,67854.13,67909.01,67890.15,67909.01,4.44293901
2026-02-21 01:15:00,67850.0,67909.0,67909.0,67857.92,7.61354825
2026-02-21 01:20:00,67850.02,67864.73,67857.93,67850.03,2.60073181
2026-02-21 01:25:00,67850.0,67869.75,67850.03,67850.0,5.40720671
2026-02-21 01:30:00,67850.0,67883.39,67850.0,67866.02,9.46970793
2026-02-21 01:35:00,67866.01,67977.45,67866.01,67972.95,6.80438509
2026-02-21 01:40:00,67928.0,67983.1,67972.94,67953.08,5.7600732
2026-02-21 01:45:00,67953.07,67986.0,67953.07,67985.49,6.24353681
2026-02-21 01:50:00,67917.0,67985.49,67985.49,67946.96,6.92552499
2026-02-21 01:55:00,67916.66,67962.0,67946.96,67927.75,6.53725603
2026-02-21 02:00:00,67884.47,67944.0,67928.77,67910.95,3.77710147
2026-02-21 02:05:00,67890.28,67988.0,67910.95,67985.42,5.53460336
2026-02-21 02:10:00,67958.02,68009.39,67985.42,67979.46,5.1994301
2026-02-21 02:15:00,67954.08,67995.72,67976.97,67979.19,5.1099156
2026-02-21 02:20:00,67979.19,68043.74,67979.19,68023.61,7.68287981
2026-02-21 02:25:00,68018.35,68069.93,68023.6,68042.0,8.55796745
2026-02-21 02:30:00,68023.71,68085.57,68042.01,68038.97,31.69464106
2026-02-21 02:35:00,68015.0,68059.81,68038.97,68059.81,5.167871
2026-02-21 02:40:00,67991.95,68061.04,68061.04,68060.02,10.44348987
2026-02-21 02:45:00,67970.0,68060.01,68060.01,67988.84,6.43023438
2026-02-21 02:50:00,67969.81,68000.0,67988.84,67987.33,3.56120348
2026-02-21 02:55:00,67980.64,68022.11,67987.33,67980.65,14.22307112
2026-02-21 03:00:00,67706.2,67980.65,67980.64,67780.07,75.06098705
2026-02-21 03:05:00,67653.62,67786.38,67780.07,67684.75,22.39137385
2026-02-21 03:10:00,67684.76,67781.06,67684.76,67743.48,11.36768797
2026-02-21 03:15:00,67720.8,67795.9,67743.48,67731.84,14.30052741
2026-02-21 03:20:00,67731.84,67807.21,67731.84,67806.01,9.30381761
2026-02-21 03:25:00,67768.93,67810.55,67806.01,67786.01,7.73232374
2026-02-21 03:30:00,67783.71,67819.47,67786.01,67801.76,6.57827726
2026-02-21 03:35:00,67747.17,67801.76,67801.76,67747.18,7.22725956
2026-02-21 03:40:00,67516.93,67747.17,67747.17,67605.5,54.03412219
2026-02-21 03:45:00,67563.85,67618.72,67607.4,67618.72,7.35609706
2026-02-21 03:50:00,67601.24,67632.82,67619.52,67622.49,8.31265828
2026-02-21 03:55:00,67561.96,67655.0,67626.25,67648.88,13.7021201
2026-02-21 04:00:00,67581.02,67648.88,67648.88,67613.6,15.10354293
2026-02-21 04:05:00,67613.6,67684.03,67613.61,67667.73,7.1086411
2026-02-21 04:10:00,67637.58,67675.27,67663.98,67637.58,4.44815784
2026-02-21 04:15:00,67576.66,67661.65,67637.58,67602.18,9.06470582
2026-02-21 04:20:00,67567.9,67638.02,67602.18,67614.62,10.16967688
