timestamp,price,market_cap,volume
2025-05-06 18:00:00,1816.1686943818438,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-07 18:00:00,1810.3169269284476,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-08 18:00:00,2197.5611893238784,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-09 18:00:00,2341.407963002621,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-10 18:00:00,2583.6829051429513,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-11 18:00:00,2507.4693107597423,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-12 18:00:00,2492.426391077375,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-13 18:00:00,2676.639163127913,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-14 18:00:00,2603.7180887199615,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-15 18:00:00,2542.296692466797,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-16 18:00:00,2544.3870377235667,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-17 18:00:00,2475.0543933696913,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-18 18:00:00,2465.3409856139087,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-19 18:00:00,2526.989643891319,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-20 18:00:00,2524.2743433146065,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-21 18:00:00,2558.9502343769486,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-22 18:00:00,2657.1674447566115,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-23 18:00:00,2519.813809045145,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-24 18:00:00,2529.4429842284353,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-25 18:00:00,2546.6201163370915,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-26 18:00:00,2562.1729286392238,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-27 18:00:00,2662.0940568241435,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-28 18:00:00,2676.2674124507,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-29 18:00:00,2633.1392065286695,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-30 18:00:00,2524.4762348050726,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-05-31 18:00:00,2532.3627853090866,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-01 18:00:00,2538.3300584367485,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-02 18:00:00,2609.737253959435,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-03 18:00:00,2595.4689570062997,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-04 18:00:00,2610.343189828259,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-05 18:00:00,2421.601103763502,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-06 18:00:00,2481.4039836690267,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-07 18:00:00,2526.291995889778,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-08 18:00:00,2508.784123584585,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-09 18:00:00,2685.0001850413178,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-10 18:00:00,2808.503208314919,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-11 18:00:00,2776.1371915822333,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-12 18:00:00,2653.158968452672,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-13 18:00:00,2577.04861752583,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-14 18:00:00,2534.0702195359518,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
