timestamp,price
2025-11-22,125.65532874136576
2025-11-22,125.58454481835099
2025-11-22,127.09001029962116
2025-11-22,126.53973613182704
2025-11-22,128.05562135081783
2025-11-22,127.44768307107582
2025-11-22,127.72744665666815
2025-11-22,127.26372102413222
2025-11-22,126.34028836347728
2025-11-22,126.54215067118034
2025-11-22,127.88209408386878
2025-11-22,127.55257578894552
2025-11-22,127.94512924388731
2025-11-22,129.3598584212735
2025-11-22,130.3125661496045
2025-11-22,129.88915094022724
2025-11-22,130.70305150958288
2025-11-22,130.54729016085315
2025-11-23,129.26746176524136
2025-11-23,128.82565679737337
2025-11-23,129.56020383989483
2025-11-23,130.0012994384178
2025-11-23,129.87191658905198
2025-11-23,129.6544089694647
2025-11-23,130.8347463900882
2025-11-23,131.45928903202042
2025-11-23,130.74416537732196
2025-11-23,132.95864539758554
2025-11-23,132.64044139832527
2025-11-23,131.6637984385988
2025-11-23,132.19019437031577
2025-11-23,132.405135424903
2025-11-23,132.5303000974582
2025-11-23,132.83492845218765
2025-11-23,132.5251210397737
2025-11-23,130.84897517738048
2025-11-23,131.34286750202608
2025-11-23,130.7214270308208
2025-11-23,133.34938291323243
2025-11-23,133.34947759588047
2025-11-23,131.31708847350103
2025-11-23,132.85639249510817
2025-11-24,130.95902398330034
2025-11-24,130.66950062407952
2025-11-24,130.03546935102966
2025-11-24,128.98963130686207
2025-11-24,129.06869677812747
2025-11-24,129.65769311124967
2025-11-24,129.43376628218016
2025-11-24,130.00414039477354
2025-11-24,130.45603055446307
2025-11-24,132.1439004227934
2025-11-24,133.765825546837
2025-11-24,136.79274496884983
2025-11-24,137.24202551067603
2025-11-24,137.12257977906836
2025-11-24,138.99030438424975
2025-11-24,138.47629665252305
2025-11-24,138.8716130522529
2025-11-24,138.3677130507636
2025-11-24,138.55170211380786
2025-11-24,138.06675157351572
2025-11-24,138.04022690203348
2025-11-24,137.48715337095678
2025-11-24,138.616942111755
2025-11-24,138.6342074293524
2025-11-25,137.78836974770678
2025-11-25,136.4361257136987
2025-11-25,136.07816022981228
2025-11-25,135.74069620307733
2025-11-25,136.4627769988487
2025-11-25,136.5110729055932
2025-11-25,136.24232807404005
2025-11-25,135.38439044606739
2025-11-25,134.14023208566334
2025-11-25,134.72301421042792
2025-11-25,136.07860026224552
2025-11-25,136.96391496335468
2025-11-25,136.4856737324282
2025-11-25,136.56658373353633
2025-11-25,137.65688601417204
2025-11-25,137.2236694489087
2025-11-25,138.77139723929756
2025-11-25,139.0062092062614
2025-11-25,139.26715281445018
2025-11-25,139.88333123422197
2025-11-25,139.37198381861407
2025-11-25,138.14915642427954
2025-11-25,138.1706604234065
2025-11-25,138.87246235549392
2025-11-26,139.32813837729373
2025-11-26,139.68546164778138
2025-11-26,137.90303211462458
2025-11-26,136.60371386463981
2025-11-26,137.19181792432573
2025-11-26,136.78789324018592
2025-11-26,135.76200582476216
2025-11-26,136.44116551381626
2025-11-26,137.0156210880949
2025-11-26,136.6127662847151
2025-11-26,136.88376744333206
2025-11-26,140.70126589827328
2025-11-26,144.3682518556277
2025-11-26,144.17493456254346
2025-11-26,142.95796845375034
2025-11-26,143.72427164077965
2025-11-26,143.0369304700432
2025-11-26,142.92252259467037
2025-11-26,142.96783352391333
2025-11-26,142.64488403184015
2025-11-26,143.3411471613314
2025-11-26,142.55159608468708
2025-11-26,142.85339077025185
2025-11-26,142.7175975932693
2025-11-27,143.6770651683449
2025-11-27,143.73754895021202
2025-11-27,142.44417300260153
2025-11-27,142.0116921757327
2025-11-27,142.17314341295872
2025-11-27,142.05560928354816
2025-11-27,141.1372201918896
2025-11-27,141.28963179447896
2025-11-27,141.30162514436074
2025-11-27,142.22033372455678
2025-11-27,141.954331694503
2025-11-27,141.5693914645237
2025-11-27,142.92396533069638
2025-11-27,142.68272490607796
2025-11-27,142.6856235651747
2025-11-27,141.96360450744658
2025-11-27,140.75190382774747
2025-11-27,140.84645123344353
2025-11-27,140.89853681985505
2025-11-27,139.0773762063174
2025-11-27,139.34514423492024
2025-11-27,139.6421816309869
2025-11-27,139.99054538241734
2025-11-27,140.32490053280665
2025-11-28,139.59025742389113
2025-11-28,139.2003803554073
2025-11-28,141.19799223780907
2025-11-28,141.6608962807285
2025-11-28,142.06748296728722
2025-11-28,140.95228673111336
2025-11-28,140.85761533634923
2025-11-28,142.35497291389495
2025-11-28,142.51512925783297
2025-11-28,141.53860525566762
2025-11-28,138.9275117012345
2025-11-28,137.46969666691393
2025-11-28,137.05463100236798
2025-11-28,137.56775876250796
2025-11-28,137.88848314014456
2025-11-28,137.57771130955666
2025-11-28,137.82877870929696
2025-11-28,137.40059276029743
2025-11-28,137.5937998748406
2025-11-28,137.46973043063775
2025-11-28,137.21769691327827
2025-11-28,136.91342653713406
2025-11-28,137.4199992221507
2025-11-28,137.25518040672398
2025-11-29,137.0501699257212
2025-11-29,137.31053623874246
2025-11-29,136.96177537220885
2025-11-29,136.68593249704497
2025-11-29,136.93243353262895
2025-11-29,137.34664233569353
2025-11-29,136.99659361583625
2025-11-29,136.9248680723643
2025-11-29,136.6708224118418
2025-11-29,137.48747132540336
2025-11-29,137.67191467612548
2025-11-29,136.36854858825086
2025-11-29,135.7247084475853
2025-11-29,135.7719551354518
2025-11-29,136.12629211352217
2025-11-29,136.47127874391322
2025-11-29,135.87117435133692
2025-11-29,136.08875145366935
2025-11-29,135.98324105427977
2025-11-29,136.35935209203222
2025-11-29,135.95339336267324
2025-11-29,136.37092230715953
2025-11-29,136.36744217727588
2025-11-29,135.8654780020985
